table,dataset,mode,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,145860,1.3125383853912354,493.20147705078125,7929,12315.78947368421,1.5532588565625185,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,359095,1.258963704109192,587.4684448242188,8281,8421.052631578947,1.016912526455615,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,286093,1.1250864267349243,602.8929443359375,8145,8315.78947368421,1.0209686278310879,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,781121,1.178353190422058,514.0215454101562,8191,14105.263157894737,1.7220440920394013,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,142780,1.2204875946044922,473.2214050292969,7694,4105.263157894737,1.8741794871794872,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,428790,1.208726167678833,537.9324340820312,8110,14315.78947368421,1.7652021545849828,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,322723,1.201585054397583,459.1468200683594,8076,0.0,,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,588557,1.3140754699707031,591.347412109375,8090,6315.78947368421,1.2809166666666667,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,263638,1.2552679777145386,475.7867126464844,7982,6315.78947368421,1.2638166666666668,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,693614,1.2929290533065796,562.9500732421875,8281,6315.78947368421,1.3111583333333334,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,546912,1.2068768739700317,570.2767333984375,7983,6315.78947368421,1.263975,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,444449,1.3171755075454712,530.9553833007812,8106,10526.315789473683,1.298583245678964,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,663176,1.187335729598999,454.77838134765625,7928,14000.0,1.7658930373360242,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,763999,1.129727840423584,494.7989501953125,8105,6000.0,1.3508333333333333,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,782168,1.2275972366333008,472.7889709472656,7835,6210.526315789473,1.2615677966101695,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,673362,1.3074264526367188,524.2796020507812,8108,2105.2631578947367,3.8513,NeurAM,P8_DimInvariant
partsupp_deep_sift_1,partsupp_deep_sift_1,neuram,0.01,0.1,83904,1.286946177482605,474.34765625,7689,10421.052631578947,1.3553196295459677,NeurAM,P8_DimInvariant
